paper_id,keyword_id
936739025,4
938593006,4
940700033,4
941939689,4
946944267,4
950449609,4
953400293,4
959307196,4
975929412,4
989515247,4
990235872,4
991467354,4
993702826,4
1017057896,4
1020634404,4
1037096493,4
1048334742,4
1085730058,4
1123155341,4
1136915172,4
1156224522,4
1156749779,4
1166567826,4
1181489601,4
1182869551,4
1195943188,4
1201282374,4
1260935861,4
1430837293,4
1433741799,4
1435520438,4
1444902798,4
1445301402,4
1461451203,4
1473189865,4
1473955752,4
1478624091,4
1479733905,4
1479760991,4
1479826276,4
1479914378,4
1479917721,4
1480828364,4
1481267640,4
1481344031,4
1481485531,4
1481723269,4
1481786847,4
1481883339,4
1481945445,4
1482263612,4
1482268673,4
1482321356,4
1482566649,4
1482650827,4
1482814546,4
1483503074,4
1483508712,4
1483560916,4
1483593238,4
1483669350,4
1483836492,4
1483979229,4
1484917899,4
1484998383,4
1485227587,4
1485249165,4
1485874247,4
1486218615,4
1486415328,4
1486426806,4
1486473269,4
1486474449,4
1486779761,4
1487174649,4
1487483891,4
1487952919,4
1488044888,4
1488087939,4
1488360636,4
1489277271,4
1489307270,4
1489416556,4
1489575125,4
1489689321,4
1489889813,4
1489972580,4
1489993974,4
1490425716,4
1490535594,4
1490625932,4
1490631975,4
1491237688,4
1491628041,4
1491741305,4
1492168086,4
1492242491,4
1492257397,4
1492541414,4
1492999375,4
1493058717,4
1493286744,4
1493999598,4
1494500596,4
1494564286,4
1494635078,4
1494897913,4
1495058159,4
1495154457,4
1495580669,4
1495634567,4
1495728876,4
1495806627,4
1496346989,4
1496369013,4
1496704300,4
1496766708,4
1496784884,4
1496879903,4
1496993044,4
1497332396,4
1497512816,4
1497592571,4
1498003885,4
1499511950,4
1499830268,4
1479692601,4
1500130091,4
1500212476,4
1500253167,4
1500260772,4
1500318328,4
1500510928,4
1500572009,4
1500696949,4
1501479749,4
1501668189,4
1501725425,4
1501982417,4
1502610071,4
1502996855,4
1503653277,4
1503761302,4
1503933678,4
1504253824,4
1504708204,4
1505423956,4
1505660226,4
1506068270,4
1506468454,4
1506572613,4
1506713622,4
1506729102,4
1506743284,4
1506886582,4
1506965790,4
1507156252,4
1507332975,4
21456,5
37417757,5
38748138,5
49102261,5
133836076,5
170174611,5
262751143,5
941939689,5
1485429318,5
1486307742,5
1490113970,5
21456,6
36205663,6
37027385,6
37417757,6
38748138,6
46939464,6
58702796,6
66449440,6
103044395,6
120943514,6
170174611,6
272348321,6
584246952,6
863875615,6
1486307742,6
1500253167,6
21456,7
1940957,7
4358824,7
8677904,7
19558663,7
19955532,7
20186095,7
24357746,7
25254909,7
31723533,7
36205663,7
36766369,7
37027385,7
37417757,7
37485767,7
46939464,7
47464519,7
49102261,7
50514052,7
58702796,7
62273760,7
66449440,7
68303782,7
69807889,7
78559035,7
90899539,7
91225305,7
99542631,7
100801673,7
101829368,7
102065579,7
109039816,7
113467287,7
115238597,7
123729559,7
126178194,7
126716012,7
126732603,7
133836076,7
137556601,7
137801185,7
140328046,7
147205932,7
150168665,7
155462409,7
164654182,7
167678102,7
170174611,7
181112729,7
192073697,7
192930805,7
197697752,7
201173941,7
206765195,7
223720159,7
233347493,7
236003722,7
243778336,7
243795918,7
267696938,7
272348321,7
273988853,7
286861583,7
289121920,7
305466308,7
338986421,7
348733522,7
405831130,7
418413933,7
577268291,7
581334404,7
584246952,7
585634323,7
599708747,7
604059155,7
605753035,7
617461516,7
640039046,7
646190787,7
647618502,7
656228823,7
754953234,7
766175190,7
794093550,7
805707617,7
848502266,7
863875615,7
883317252,7
901925438,7
904536841,7
940700033,7
941939689,7
1020634404,7
1479707058,7
1479917721,7
1480828364,7
1481565113,7
1482268673,7
1485429318,7
1486307742,7
1487174649,7
1488961395,7
1490113970,7
1490223983,7
1491708407,7
1493286744,7
1496319444,7
1496346989,7
1497014977,7
1497981337,7
1498503799,7
1479692601,7
1500140210,7
1500260772,7
1501541093,7
1501864352,7
1503949999,7
1505996009,7
1506886582,7
21456,8
21805,8
267718,8
598789,8
1038880,8
1325840,8
1940957,8
2127868,8
2137705,8
2175101,8
2431536,8
2784031,8
2793079,8
3442540,8
3866497,8
3895791,8
4032102,8
4339657,8
4549351,8
5024876,8
5917611,8
6201493,8
6512268,8
7434907,8
7558436,8
7585623,8
7694972,8
8627866,8
8639604,8
9162323,8
9245986,8
9262815,8
9498632,8
9664036,8
9935762,8
10072121,8
10147339,8
10935558,8
11173561,8
11591816,8
12256183,8
12537036,8
12814185,8
12954281,8
13307687,8
13501734,8
13707273,8
13810807,8
13976994,8
14050270,8
14123280,8
14178847,8
14324141,8
14397416,8
15110820,8
15306499,8
16042900,8
16158588,8
16191149,8
16598917,8
16815560,8
17040717,8
17191477,8
17671468,8
18089031,8
18247923,8
18554628,8
18715325,8
19269923,8
19434086,8
19531118,8
19558663,8
19775982,8
20186095,8
20223991,8
20374847,8
20582962,8
21681092,8
21843266,8
22044255,8
22593379,8
22659582,8
23214346,8
23834669,8
23915378,8
24357746,8
24464851,8
24620155,8
24812747,8
25207836,8
25287847,8
25357132,8
25775892,8
25883864,8
26465656,8
27471873,8
27673800,8
28125226,8
28255667,8
28268536,8
28284498,8
28742912,8
29377594,8
29617856,8
29791766,8
29955067,8
30165287,8
30559923,8
30740419,8
31611110,8
31810032,8
31874080,8
32216397,8
32829895,8
33157556,8
33770568,8
33809141,8
33961106,8
34188177,8
34205182,8
34328636,8
34381828,8
35060229,8
35098866,8
35155898,8
35350079,8
35520898,8
35682562,8
35781015,8
36041826,8
36095503,8
36379114,8
36571209,8
36747726,8
36792667,8
36803402,8
37027385,8
37113338,8
37253703,8
38296357,8
39738311,8
39854703,8
40231453,8
40390228,8
40408592,8
41115969,8
41168033,8
41246323,8
42080394,8
42122073,8
42155603,8
42379360,8
42589800,8
42632986,8
42926958,8
43573688,8
44174323,8
44755678,8
45191611,8
45427617,8
45824510,8
45950492,8
46097301,8
46208337,8
46558945,8
46755042,8
47139074,8
47212951,8
47464519,8
47554466,8
47697675,8
47986056,8
48113744,8
48547619,8
48680663,8
48739489,8
49367632,8
49922133,8
50251786,8
50514052,8
50549667,8
50709839,8
50968780,8
51406410,8
51536574,8
51650568,8
51730292,8
51861053,8
51945926,8
52634445,8
52952690,8
53088276,8
53267500,8
53440872,8
53489966,8
53742805,8
54089079,8
54204526,8
54255577,8
54366487,8
55103004,8
55812124,8
55996485,8
57250264,8
58421017,8
58423949,8
58702796,8
59280040,8
59289768,8
59370666,8
59640500,8
59706137,8
59837025,8
59882795,8
59901782,8
59974711,8
61053291,8
61677024,8
61890703,8
61921658,8
61954547,8
62350375,8
62824462,8
63046508,8
63048850,8
63082618,8
64301810,8
65325390,8
65339224,8
65453516,8
65556983,8
66229595,8
66231363,8
66418005,8
66449440,8
66475438,8
66674483,8
66725514,8
67201867,8
67201968,8
67817293,8
68249492,8
68697658,8
68923906,8
69279520,8
69525393,8
69784543,8
69930366,8
69974971,8
70239856,8
70397508,8
70466954,8
70756450,8
71055736,8
71444833,8
71769290,8
71809192,8
71835751,8
73015254,8
73610248,8
73772544,8
74014302,8
74114901,8
74732468,8
74760966,8
75148298,8
75251192,8
75741160,8
75991474,8
76061603,8
77042598,8
77212896,8
77757448,8
78267021,8
78375865,8
79065990,8
79218528,8
79517406,8
79646070,8
79684040,8
79705588,8
80104356,8
80579759,8
80700283,8
80710014,8
80730402,8
80750942,8
80909347,8
80918400,8
81064115,8
81185357,8
81292911,8
82187197,8
82911682,8
82980056,8
83122356,8
83280460,8
83755378,8
83881001,8
84040170,8
84222935,8
84433038,8
84763068,8
84851084,8
85092078,8
85326815,8
85713417,8
86360202,8
86583397,8
87020493,8
87200952,8
87273268,8
87276267,8
87593984,8
87709337,8
87747862,8
87901011,8
88279232,8
88856210,8
89025745,8
89072614,8
89570574,8
89593771,8
89829935,8
90457444,8
90457565,8
90679844,8
90767008,8
90902021,8
91031763,8
91077000,8
91846215,8
93272017,8
93294302,8
94832631,8
95194128,8
95289213,8
95870287,8
96088942,8
96308688,8
96390377,8
96575200,8
97205925,8
97295072,8
97395656,8
97403894,8
97582271,8
97627330,8
97777886,8
97894690,8
97988159,8
98190632,8
98211343,8
98275668,8
98348426,8
98409243,8
98791876,8
99351720,8
12803156,8
100553566,8
100574688,8
100631053,8
101037006,8
101059905,8
101065475,8
101141927,8
101185063,8
101304205,8
101667962,8
101829368,8
102043130,8
102420325,8
102851460,8
103140967,8
103340358,8
104102279,8
104255266,8
104992945,8
105817181,8
106212867,8
106254352,8
106939504,8
107018433,8
107331239,8
107420686,8
107422979,8
107790154,8
108202110,8
108311148,8
108894102,8
109039816,8
109449000,8
109967173,8
110424133,8
110937409,8
110953822,8
111060146,8
111336922,8
112255210,8
112960242,8
113236070,8
113371455,8
114103911,8
114266549,8
114330150,8
114367962,8
114686116,8
114903561,8
114969887,8
115414801,8
115687286,8
115822502,8
115979442,8
116477960,8
116607902,8
116648389,8
116914405,8
116957433,8
117209860,8
117594371,8
118047725,8
118482379,8
118955492,8
119245487,8
119365975,8
119386502,8
119716405,8
120008433,8
120328900,8
120427013,8
120580330,8
121329406,8
121340894,8
121367636,8
121388132,8
121687847,8
121890015,8
122051056,8
122090056,8
122136910,8
122942557,8
122948231,8
122975233,8
123729559,8
123776386,8
123856239,8
124018583,8
124159936,8
124332034,8
124545772,8
124675846,8
125170493,8
125737031,8
126105586,8
126108956,8
126141990,8
126405749,8
126416872,8
126510619,8
126716012,8
126880940,8
127387989,8
127471705,8
127488100,8
127764100,8
127775163,8
128430150,8
128776564,8
129297675,8
129356194,8
129370657,8
130228130,8
130341036,8
130597914,8
130655093,8
130690327,8
130913184,8
131099291,8
131202924,8
131269341,8
131706985,8
132563409,8
133058810,8
133460365,8
133733904,8
133836076,8
133886833,8
134094991,8
134108848,8
134552474,8
134591393,8
135476618,8
135594033,8
135708850,8
135763859,8
136004222,8
136982782,8
137082309,8
137186961,8
137317817,8
137684208,8
137696523,8
137991468,8
138050006,8
138290785,8
138845773,8
138959289,8
139828670,8
140044370,8
140201965,8
140343426,8
140354706,8
140867378,8
141051368,8
141148094,8
141499786,8
141675901,8
141891726,8
142210723,8
142337407,8
143219598,8
144020509,8
144114984,8
144520658,8
145176944,8
146006612,8
146171703,8
146244851,8
146555013,8
146727656,8
146823335,8
146945102,8
147959479,8
148061553,8
148444527,8
148448369,8
148555903,8
148841855,8
149130401,8
149611507,8
149871949,8
150645361,8
150674334,8
151145963,8
151265604,8
151377831,8
151629918,8
152362803,8
152710008,8
152988178,8
153078869,8
153083962,8
153153778,8
153338930,8
153405243,8
153500318,8
153532561,8
153563022,8
153646870,8
153683598,8
153709195,8
154180254,8
154256342,8
154323786,8
154458877,8
155085153,8
155357201,8
155444838,8
155507761,8
155545005,8
155929447,8
156565031,8
156739559,8
156815310,8
157181982,8
157986905,8
158026054,8
158031290,8
158117962,8
158357973,8
158437490,8
158514877,8
159288436,8
159901710,8
160949563,8
161020217,8
161049602,8
161136556,8
161315898,8
161413534,8
161639506,8
161961141,8
161990310,8
162138044,8
162526411,8
162549648,8
162790823,8
163027401,8
163153388,8
163795773,8
163830123,8
164064638,8
164403704,8
165272833,8
165465887,8
165467913,8
165547515,8
166348628,8
166498203,8
166614165,8
166857703,8
166999021,8
167514490,8
167552799,8
167939254,8
168005578,8
168020013,8
168128689,8
168465499,8
168533040,8
169319994,8
169793935,8
169916417,8
169987454,8
170174611,8
171356793,8
171456098,8
171728239,8
172203674,8
174517023,8
174591770,8
174706587,8
174808686,8
174833201,8
174979378,8
175112679,8
175247327,8
175393830,8
175427703,8
175434978,8
175712399,8
176692070,8
176728331,8
176871363,8
176909244,8
177169120,8
177925675,8
178138771,8
178825785,8
178864917,8
179514658,8
179750864,8
179875050,8
179881429,8
180126375,8
180196925,8
180509295,8
180610100,8
180924038,8
180925943,8
180991823,8
181680466,8
183217503,8
183341764,8
183512178,8
184125031,8
184290284,8
184493040,8
184618947,8
185000700,8
185714012,8
185797207,8
186390149,8
186694490,8
186899394,8
186972188,8
187098689,8
187763918,8
187962066,8
188034648,8
188319126,8
188409093,8
188499830,8
188675547,8
188777521,8
189142960,8
189869650,8
190123652,8
190547893,8
191076521,8
192297980,8
192833663,8
193668954,8
193676449,8
193973247,8
194720932,8
195347417,8
195780958,8
196709626,8
197200693,8
197697752,8
197730338,8
197752133,8
198081674,8
198091156,8
198137895,8
198270232,8
198354393,8
198423729,8
198630214,8
198767643,8
199266244,8
199478921,8
200394972,8
200653874,8
201131147,8
201621441,8
202129557,8
202256981,8
202692228,8
203181181,8
203353244,8
203807396,8
203848531,8
203878987,8
203915983,8
204154486,8
204208046,8
204486996,8
205047256,8
205139584,8
205563241,8
206304267,8
206670740,8
207336988,8
207691213,8
207961743,8
208328010,8
209443128,8
211569560,8
211908175,8
212786159,8
214018991,8
217308159,8
217817341,8
219437972,8
219538873,8
219723399,8
222640076,8
223720159,8
227413170,8
229892527,8
230214904,8
230658973,8
232563436,8
232568776,8
233917250,8
237320447,8
240297117,8
240522639,8
241893070,8
244366397,8
245305909,8
247055860,8
247935390,8
248219399,8
249515776,8
252240609,8
253023745,8
255074044,8
255296881,8
255415100,8
258741279,8
261595532,8
262751143,8
263933163,8
264006639,8
265202682,8
268221942,8
269793362,8
272348321,8
274579235,8
275246813,8
280651294,8
283757728,8
284766540,8
285260912,8
286212060,8
287540759,8
289981228,8
290557103,8
292097496,8
295891996,8
296320772,8
296746281,8
296879134,8
249110966,8
304185668,8
305041109,8
309115125,8
310297214,8
311401792,8
312695789,8
314108693,8
319386043,8
320378117,8
322180887,8
322809287,8
323139643,8
324915517,8
326479723,8
333222511,8
336951068,8
338087933,8
338168872,8
340837456,8
341879454,8
342435667,8
343235976,8
345682156,8
345977978,8
346913860,8
348681669,8
348733522,8
374071458,8
374648105,8
379080820,8
380580425,8
385292300,8
386772770,8
391502157,8
394402693,8
395611343,8
396965443,8
400232673,8
412127615,8
416670037,8
418413933,8
425247713,8
425391008,8
426194329,8
427198658,8
429642261,8
430264494,8
430642824,8
430730302,8
437267782,8
560159823,8
562678166,8
563910258,8
564917092,8
565708343,8
567455705,8
575380818,8
576796029,8
587588941,8
591702694,8
592960718,8
593794477,8
594662932,8
594740317,8
595779784,8
596479892,8
596572879,8
596739818,8
597057215,8
597329005,8
597676446,8
599948467,8
602475741,8
604094558,8
605753035,8
612707140,8
614359681,8
615269938,8
615652399,8
617017378,8
617461516,8
621073726,8
624236295,8
624534935,8
626807938,8
627888170,8
627891592,8
628300064,8
629212689,8
631794895,8
633411492,8
633634793,8
633670317,8
634346220,8
635203671,8
636165048,8
641279353,8
642889137,8
642941808,8
643863548,8
646329708,8
646749919,8
646792496,8
647235838,8
647618502,8
649590910,8
649911831,8
651031249,8
651831536,8
652314011,8
654277524,8
655022694,8
655873313,8
656228823,8
656780624,8
657816305,8
658271154,8
746096078,8
749301920,8
754892430,8
763739507,8
766175190,8
771680809,8
776610771,8
778229461,8
778828832,8
780386348,8
788624977,8
793196884,8
800857519,8
806636517,8
813146449,8
815258244,8
828261558,8
830052809,8
830367993,8
835760671,8
836632992,8
838333585,8
839173409,8
840673086,8
842283414,8
842611395,8
844148305,8
845041233,8
849935344,8
851514752,8
873008480,8
875700699,8
885593463,8
883317252,8
901925438,8
905467040,8
940457550,8
940991229,8
941939689,8
948185142,8
948864669,8
949983240,8
953400293,8
961591717,8
962299290,8
979369356,8
984076445,8
990735024,8
991151412,8
991226753,8
992148507,8
1004128842,8
1007863974,8
1010754657,8
1017176722,8
1026704374,8
1037096493,8
1045622222,8
1069693823,8
1081206723,8
1124044266,8
1125492641,8
1144061898,8
1158724814,8
1164721860,8
1165962627,8
1177522693,8
1180637813,8
1181317657,8
1190219380,8
1192756399,8
1193719148,8
1215345351,8
1220998442,8
1223230236,8
1258379981,8
1258397234,8
1258980855,8
1410933093,8
1415244803,8
1418693126,8
1423373896,8
1424940833,8
1425693482,8
1428002948,8
1432018357,8
1434784935,8
1439164488,8
1439783155,8
1446333884,8
1447725413,8
1451671296,8
1453882192,8
1454343294,8
1454496232,8
1456689934,8
1458133031,8
1458239765,8
1459532868,8
1461078948,8
1465357002,8
1466118231,8
1468769399,8
1476286422,8
1479707058,8
1479715087,8
1479724230,8
1479733905,8
1479806520,8
1479887546,8
1479935453,8
1480069013,8
1480221655,8
1480394019,8
1480419034,8
1480584125,8
1480602641,8
1480867517,8
1480908949,8
1481082265,8
1481155489,8
1481204670,8
1481353657,8
1481536172,8
1481805023,8
1481876205,8
1481929764,8
1481998282,8
1482233117,8
1482370337,8
1482387172,8
1482397242,8
1482451543,8
1482463223,8
1482486776,8
1482500066,8
1482504041,8
1482556322,8
1482934029,8
1482957493,8
1482993605,8
1483036718,8
1483083484,8
1483085293,8
1483128030,8
1483150918,8
1483209614,8
1483365162,8
1483588711,8
1483806673,8
1483875443,8
1484108514,8
1484124494,8
1484205682,8
1484281234,8
1484368070,8
1484454780,8
1484478710,8
1484517464,8
1484572763,8
1484737241,8
1484766523,8
1484829357,8
1484928375,8
1484942078,8
1484964226,8
1485053244,8
1485064528,8
1485100503,8
1485179986,8
1485282620,8
1485283377,8
1485429318,8
1485549360,8
1485584666,8
1485658642,8
1485707736,8
1485768151,8
1485793873,8
1485834530,8
1485962491,8
1486006246,8
1486051623,8
1486095773,8
1486180542,8
1486210902,8
1486307742,8
1486382412,8
1486419998,8
1486458238,8
1486474449,8
1486611031,8
1486676288,8
1486704169,8
1486770876,8
1486822883,8
1486939289,8
1486989758,8
1487139370,8
1487156788,8
1487175398,8
1487175795,8
1487271914,8
1487318296,8
1487324255,8
1487445608,8
1487498606,8
1487503742,8
1487544173,8
1487562517,8
1487596582,8
1487643886,8
1487645929,8
1487976902,8
1488004637,8
1488036958,8
1488045253,8
1488047477,8
1488068123,8
1488071040,8
1488071804,8
1488071952,8
1488214424,8
1488360636,8
1488465607,8
1488501104,8
1488625119,8
1488690096,8
1488767540,8
1488872683,8
1488930514,8
1488938716,8
1488961395,8
1488970238,8
1489091404,8
1489112658,8
1489307270,8
1489327613,8
1489481896,8
1489487975,8
1489563933,8
1489792672,8
1490086007,8
1490146812,8
1490239368,8
1490402773,8
1490480336,8
1490625932,8
1490654985,8
1490781270,8
1490982477,8
1490999085,8
1491178400,8
1491271568,8
1491338101,8
1491574517,8
1491609820,8
1491657399,8
1491677939,8
1491772622,8
1491775145,8
1491846504,8
1491866397,8
1491977649,8
1492017230,8
1492050361,8
1492125336,8
1492193343,8
1492248677,8
1492382443,8
1492397127,8
1492455856,8
1492460849,8
1492546183,8
1492683468,8
1492969510,8
1493000276,8
1493005536,8
1493013374,8
1493036548,8
1493125319,8
1493143088,8
1493147646,8
1493176747,8
1493292654,8
1493379661,8
1493466221,8
1493556863,8
1493673410,8
1493700998,8
1493736413,8
1493737064,8
1493738753,8
1493791877,8
1493841405,8
1493892519,8
1493969756,8
1494024445,8
1494125001,8
1494169350,8
1494222766,8
1494239908,8
1494245109,8
1494306577,8
1494355736,8
1494378602,8
1494444212,8
1494509611,8
1494528029,8
1494550316,8
1494635078,8
1494684396,8
1494707985,8
1494795714,8
1494832913,8
1494895508,8
1494977866,8
1495058159,8
1495368328,8
1495384623,8
1495547129,8
1495574860,8
1495728876,8
1495794780,8
1495989635,8
1496017214,8
1496109512,8
1496234674,8
1496247927,8
1496270302,8
1496319444,8
1496346989,8
1496392897,8
1496439100,8
1496662715,8
1496704300,8
1496716287,8
1496737465,8
1496766708,8
1496841707,8
1496843343,8
1497022621,8
1497059276,8
1497102622,8
1497164732,8
1497183072,8
1497210627,8
1497263012,8
1497341971,8
1497367751,8
1497491936,8
1497579132,8
1497590207,8
1497592571,8
1497602680,8
1497612782,8
1497628023,8
1497669095,8
1497805930,8
1497843565,8
1497920104,8
1497981337,8
1497984322,8
1498228645,8
1498274091,8
1498355188,8
1498415449,8
1498503799,8
1498574646,8
1498709867,8
1498759796,8
1498814251,8
1498974248,8
1498994266,8
1499114716,8
1499129405,8
1499138327,8
1499151993,8
1499174375,8
1499298580,8
1499311240,8
1499336148,8
1499364024,8
1499427961,8
1499481869,8
1499593377,8
1499737272,8
1499877259,8
1499896011,8
1499946514,8
1499960275,8
1499980359,8
1483980066,8
1495626710,8
1499478092,8
1500077521,8
1500350535,8
1500364091,8
1500431805,8
1500453230,8
1500456962,8
1500460195,8
1500466777,8
1500475867,8
1500512810,8
1500551073,8
1500572009,8
1500610396,8
1500648970,8
1500653364,8
1500710291,8
1500726385,8
1500864741,8
1500886905,8
1500899395,8
1501071365,8
1501293519,8
1501479749,8
1501525671,8
1501555438,8
1501627898,8
1501678603,8
1501692213,8
1501702921,8
1501727541,8
1501756817,8
1501766053,8
1501794589,8
1501929598,8
1501976648,8
1502028089,8
1502033971,8
1502088267,8
1502300593,8
1502302842,8
1502316182,8
1502336583,8
1502364670,8
1502379026,8
1502405167,8
1502457987,8
1502551377,8
1502608166,8
1502641600,8
1502743955,8
1502752511,8
1502885203,8
1502932156,8
1503097156,8
1503191083,8
1503248989,8
1503348259,8
1503389453,8
1503429725,8
1503459987,8
1503486746,8
1503543775,8
1503575278,8
1503677488,8
1503708287,8
1503725520,8
1503749693,8
1503779396,8
1503918819,8
1503933678,8
1504003510,8
1504069565,8
1504098532,8
1504163796,8
1504436736,8
1504507444,8
1504529269,8
1504657239,8
1504675480,8
1504830137,8
1504928881,8
1504950953,8
1504983647,8
1504999504,8
1505030820,8
1505065779,8
1505109187,8
1505268908,8
1505332858,8
1505406044,8
1505418321,8
1505441226,8
1505452726,8
1505572275,8
1505597832,8
